6,why is saving the biodiversity on madagascar so important,2016-05-07 16:39:53,Madagascar
0,why is malaysia so rich,2016-05-07 16:39:53,Malaysia
1,why is malaysia so hot,2016-05-07 16:39:53,Malaysia
2,why is malaysia so hot now,2016-05-07 16:39:53,Malaysia
3,why is malaysia so poor,2016-05-07 16:39:53,Malaysia
4,why is malaysia so hot 2016,2016-05-07 16:39:53,Malaysia
5,why is malaysia so corrupt,2016-05-07 16:39:53,Malaysia
6,why is malaysia so expensive,2016-05-07 16:39:53,Malaysia
7,why is malaysia so cheap,2016-05-07 16:39:53,Malaysia
8,why is malaysia so hot now 2016,2016-05-07 16:39:53,Malaysia
9,why is malaysia so interested in joining the tpp,2016-05-07 16:39:53,Malaysia
0,why is maldives so expensive,2016-05-07 16:39:53,Maldives
1,why is maldives so beautiful,2016-05-07 16:39:53,Maldives
2,why is maldives so densely populated,2016-05-07 16:39:53,Maldives
3,why is maldives so special,2016-05-07 16:39:53,Maldives
4,why is maldives so popular,2016-05-07 16:39:53,Maldives
5,why is maldives water so clear,2016-05-07 16:39:53,Maldives
6,why is the maldives so vulnerable to climate change,2016-05-07 16:39:53,Maldives
7,why is maldives water so blue,2016-05-07 16:39:53,Maldives
0,why is mauritius so cheap,2016-05-07 16:39:54,Mauritius
1,why is mauritius so expensive,2016-05-07 16:39:54,Mauritius
2,why is mauritius so densely populated,2016-05-07 16:39:54,Mauritius
0,why is mexico so poor,2016-05-07 16:39:54,Mexico
1,why is mexico so bad,2016-05-07 16:39:54,Mexico
2,why is mexico so dangerous,2016-05-07 16:39:54,Mexico
3,why is mexico so violent,2016-05-07 16:39:54,Mexico
4,why is mexico so corrupt,2016-05-07 16:39:54,Mexico
5,why is mexico so obese,2016-05-07 16:39:54,Mexico
6,why is mexico so hot,2016-05-07 16:39:54,Mexico
7,why is mexico so polluted,2016-05-07 16:39:54,Mexico
8,why is mexico so populated,2016-05-07 16:39:54,Mexico
9,why is mexico so important,2016-05-07 16:39:54,Mexico
0,why is monaco so expensive,2016-05-07 16:39:54,Monaco
1,why is monaco so wealthy,2016-05-07 16:39:54,Monaco
2,why is monaco so densely populated,2016-05-07 16:39:54,Monaco
3,why is monaco so small,2016-05-07 16:39:54,Monaco
4,why is club monaco so expensive,2016-05-07 16:39:54,Monaco
5,why monaco sold falcao,2016-05-07 16:39:54,Monaco
6,why is monaco life expectancy so high,2016-05-07 16:39:54,Monaco
0,why is morocco so poor,2016-05-07 16:39:54,Morocco
1,why is morocco so cheap,2016-05-07 16:39:54,Morocco
2,why is morocco so popular,2016-05-07 16:39:54,Morocco
3,why is morocco so,2016-05-07 16:39:54,Morocco
0,why is myanmar so poor,2016-05-07 16:39:54,Myanmar
1,why is myanmar so expensive,2016-05-07 16:39:54,Myanmar
0,why is namibia so sparsely populated,2016-05-07 16:39:54,Namibia
1,why is namibia so dry,2016-05-07 16:39:54,Namibia
2,why namibia is better than south africa,2016-05-07 16:39:54,Namibia
0,why is nepal so poor,2016-05-07 16:39:54,Nepal
1,why is nepal so prone to earthquakes,2016-05-07 16:39:54,Nepal
2,why is nepal so special,2016-05-07 16:39:54,Nepal
3,why is nepal so popular,2016-05-07 16:39:54,Nepal
4,why is nepal having so many earthquakes,2016-05-07 16:39:54,Nepal
5,why is the nepal earthquake so bad,2016-05-07 16:39:54,Nepal
6,why is the nepal earthquake so devastating,2016-05-07 16:39:54,Nepal
0,why is netherlands so rich,2016-05-07 16:39:54,Netherlands
1,why is netherlands so liberal,2016-05-07 16:39:54,Netherlands
2,why is netherlands so densely populated,2016-05-07 16:39:54,Netherlands
3,why is netherlands so flat,2016-05-07 16:39:54,Netherlands
4,why is netherlands soccer jersey orange,2016-05-07 16:39:54,Netherlands
5,why is netherlands soccer orange,2016-05-07 16:39:54,Netherlands
6,why is netherlands soccer team orange,2016-05-07 16:39:54,Netherlands
7,why is netherlands so good at speed skating,2016-05-07 16:39:54,Netherlands
8,why is netherlands so tall,2016-05-07 16:39:54,Netherlands
9,why is netherlands so good at football,2016-05-07 16:39:54,Netherlands
0,why is new zealand so good at rugby,2016-05-07 16:39:54,New Zealand
1,why is new zealand so awesome,2016-05-07 16:39:54,New Zealand
2,why is new zealand so happy,2016-05-07 16:39:54,New Zealand
3,why is new zealand so windy,2016-05-07 16:39:54,New Zealand
4,why is new zealand so boring,2016-05-07 16:39:54,New Zealand
5,why is new zealand so expensive,2016-05-07 16:39:54,New Zealand
6,why is new zealand so beautiful,2016-05-07 16:39:54,New Zealand
7,why is new zealand so wealthy,2016-05-07 16:39:54,New Zealand
8,why is new zealand so good at sport,2016-05-07 16:39:54,New Zealand
9,why is new zealand so hot,2016-05-07 16:39:54,New Zealand
0,why is nigeria so corrupt,2016-05-07 16:39:54,Nigeria
1,why is nigeria so poor,2016-05-07 16:39:54,Nigeria
2,why is nigeria so populous,2016-05-07 16:39:54,Nigeria
3,why is nigeria so rich,2016-05-07 16:39:54,Nigeria
4,why is nigeria so popular,2016-05-07 16:39:54,Nigeria
5,why is nigeria so hot,2016-05-07 16:39:54,Nigeria
6,why is nigeria so dangerous,2016-05-07 16:39:54,Nigeria
7,why is nigeria so messed up,2016-05-07 16:39:54,Nigeria
8,why is nigeria so divided,2016-05-07 16:39:54,Nigeria
9,why is nigeria so overpopulated,2016-05-07 16:39:54,Nigeria
0,why is norway so rich,2016-05-07 16:39:54,Norway
1,why is norway so happy,2016-05-07 16:39:54,Norway
2,why is norway so great,2016-05-07 16:39:54,Norway
3,why is norway so prosperous,2016-05-07 16:39:54,Norway
4,why is norway so cold,2016-05-07 16:39:54,Norway
5,why is norway so awesome,2016-05-07 16:39:54,Norway
6,why is norway so mountainous,2016-05-07 16:39:54,Norway
7,why is norway so peaceful,2016-05-07 16:39:54,Norway
8,why is norway so expensive,2016-05-07 16:39:54,Norway
9,why is norway so successful,2016-05-07 16:39:54,Norway
0,why is oman so peaceful,2016-05-07 16:39:54,Oman
1,why is oman so rich,2016-05-07 16:39:54,Oman
2,why is oman so stable,2016-05-07 16:39:54,Oman
3,why is oman so expensive,2016-05-07 16:39:54,Oman
4,why is oman currency so strong,2016-05-07 16:39:54,Oman
5,why oman sold gwadar,2016-05-07 16:39:54,Oman
0,why is pakistan so poor,2016-05-07 16:39:55,Pakistan
1,why is pakistan so corrupt,2016-05-07 16:39:55,Pakistan
2,why is pakistan so polluted,2016-05-07 16:39:55,Pakistan
3,why is pakistan so dangerous,2016-05-07 16:39:55,Pakistan
4,why is pakistan so bad,2016-05-07 16:39:55,Pakistan
5,why is pakistan so violent,2016-05-07 16:39:55,Pakistan
6,why is pakistan so populated,2016-05-07 16:39:55,Pakistan
7,why is pakistan so messed up,2016-05-07 16:39:55,Pakistan
8,why is pakistan so hot,2016-05-07 16:39:55,Pakistan
9,why is pakistan so dirty,2016-05-07 16:39:55,Pakistan
0,why is panama so happy,2016-05-07 16:39:55,Panama
1,why is panama so important,2016-05-07 16:39:55,Panama
2,why is panama so cheap,2016-05-07 16:39:55,Panama
3,why is panama so expensive,2016-05-07 16:39:55,Panama
4,why is panama so rich,2016-05-07 16:39:55,Panama
5,why is panama so hot,2016-05-07 16:39:55,Panama
6,why is panama canal so important,2016-05-07 16:39:55,Panama
7,why is the panama canal so strategically important,2016-05-07 16:39:55,Panama
0,why is papua new guinea so poor,2016-05-07 16:39:55,Papua New Guinea
1,why is papua new guinea so dangerous,2016-05-07 16:39:55,Papua New Guinea
2,why is papua new guinea so expensive,2016-05-07 16:39:55,Papua New Guinea
3,why is papua new guinea so linguistically diverse,2016-05-07 16:39:55,Papua New Guinea
4,why is papua new guinea so unexplored,2016-05-07 16:39:55,Papua New Guinea
5,why is papua new guinea so expensive to rent,2016-05-07 16:39:55,Papua New Guinea
6,why is papua new guinea so violent,2016-05-07 16:39:55,Papua New Guinea
7,why is real estate in papua new guinea so expensive,2016-05-07 16:39:55,Papua New Guinea
8,why does papua new guinea have so many languages,2016-05-07 16:39:55,Papua New Guinea
9,why does papua new guinea have so many earthquakes,2016-05-07 16:39:55,Papua New Guinea
0,why is paraguay so poor,2016-05-07 16:39:55,Paraguay
0,why is peru so poor,2016-05-07 16:39:55,Peru
1,why is peru so expensive,2016-05-07 16:39:55,Peru
0,why is philippines so corrupt,2016-05-07 16:39:55,Philippines
1,why is philippines so poor,2016-05-07 16:39:55,Philippines
2,why is philippines so hot,2016-05-07 16:39:55,Philippines
3,why is philippines internet so slow,2016-05-07 16:39:55,Philippines
4,why is the philippines so,2016-05-07 16:39:55,Philippines
0,why is poland so weak,2016-05-07 16:39:55,Poland
1,why is poland so catholic,2016-05-07 16:39:55,Poland
2,why is poland so bad,2016-05-07 16:39:55,Poland
3,why is poland so good civ 5,2016-05-07 16:39:55,Poland
4,why is poland so conservative,2016-05-07 16:39:55,Poland
5,why is poland so religious,2016-05-07 16:39:55,Poland
6,why is poland so poor,2016-05-07 16:39:55,Poland
7,why is poland so racist,2016-05-07 16:39:55,Poland
8,why is poland so cheap,2016-05-07 16:39:55,Poland
9,why is poland so great,2016-05-07 16:39:55,Poland
0,why is portugal so poor,2016-05-07 16:39:55,Portugal
1,why is portugal so small,2016-05-07 16:39:55,Portugal
2,why is portugal so cheap,2016-05-07 16:39:55,Portugal
3,why is portugal so underrated,2016-05-07 16:39:55,Portugal
4,why is portugal so important to exploration,2016-05-07 16:39:55,Portugal
0,why is puerto rico so poor,2016-05-07 16:39:55,Puerto Rico
1,why is puerto rico so important to the us,2016-05-07 16:39:55,Puerto Rico
2,why is puerto rico so expensive,2016-05-07 16:39:55,Puerto Rico
3,why is puerto rico so cheap,2016-05-07 16:39:55,Puerto Rico
4,why is puerto rico so beautiful,2016-05-07 16:39:55,Puerto Rico
5,why is puerto rico so dangerous,2016-05-07 16:39:55,Puerto Rico
6,why is puerto rico so broke,2016-05-07 16:39:55,Puerto Rico
7,why is puerto rico gas so cheap,2016-05-07 16:39:55,Puerto Rico
8,is puerto rico south america,2016-05-07 16:39:55,Puerto Rico
9,is puerto rico south or north america,2016-05-07 16:39:55,Puerto Rico
0,why is qatar so rich,2016-05-07 16:39:55,Qatar
1,why is qatar so hot,2016-05-07 16:39:55,Qatar
2,why is qatar so polluted,2016-05-07 16:39:55,Qatar
3,why is qatar so rich yahoo answers,2016-05-07 16:39:55,Qatar
4,why is qatar so expensive,2016-05-07 16:39:55,Qatar
5,why is qatar so rich yahoo,2016-05-07 16:39:55,Qatar
6,why is qatar airways so cheap,2016-05-07 16:39:55,Qatar
7,why is qatar airways so expensive,2016-05-07 16:39:55,Qatar
8,why is qatar's gdp so high,2016-05-07 16:39:55,Qatar
0,why is romania so poor,2016-05-07 16:39:55,Romania
1,why is romania so corrupt,2016-05-07 16:39:55,Romania
2,why is romania so hated,2016-05-07 16:39:55,Romania
3,why is romania so religious,2016-05-07 16:39:55,Romania
0,why is russia so big,2016-05-07 16:39:55,Russia
1,why is russia so cold,2016-05-07 16:39:55,Russia
2,why is russia so poor,2016-05-07 16:39:55,Russia
3,why is russia so crazy,2016-05-07 16:39:55,Russia
4,why is russia so powerful,2016-05-07 16:39:55,Russia
5,why is russia so corrupt,2016-05-07 16:39:55,Russia
6,why is russia so homophobic,2016-05-07 16:39:55,Russia
7,why is russia so weird,2016-05-07 16:39:55,Russia
8,why is russia so depressing,2016-05-07 16:39:55,Russia
9,why is russia so bad,2016-05-07 16:39:55,Russia
0,why is rwanda so poor,2016-05-07 16:39:55,Rwanda
1,why is rwanda so densely populated,2016-05-07 16:39:55,Rwanda
2,why is rwanda so clean,2016-05-07 16:39:55,Rwanda
3,why is the life expectancy in rwanda so low,2016-05-07 16:39:55,Rwanda
0,why is saudi arabia so rich,2016-05-07 16:39:55,Saudi Arabia
1,why is saudi arabia so conservative,2016-05-07 16:39:55,Saudi Arabia
2,why is saudi arabia so backward,2016-05-07 16:39:55,Saudi Arabia
3,why is saudi arabia so rich in oil,2016-05-07 16:39:55,Saudi Arabia
4,why is saudi arabia so evil,2016-05-07 16:39:55,Saudi Arabia
5,why is saudi arabia so important to islam,2016-05-07 16:39:55,Saudi Arabia
6,why is saudi arabia so hot,2016-05-07 16:39:55,Saudi Arabia
7,why is saudi arabia so strict,2016-05-07 16:39:55,Saudi Arabia
8,why is saudi arabia so important,2016-05-07 16:39:55,Saudi Arabia
9,why is saudi arabia so powerful,2016-05-07 16:39:55,Saudi Arabia
0,why is senegal so poor,2016-05-07 16:39:56,Senegal
0,why is serbia so poor,2016-05-07 16:39:56,Serbia
1,why is serbia so hated,2016-05-07 16:39:56,Serbia
2,why is serbia so bad,2016-05-07 16:39:56,Serbia
3,why is serbia so important,2016-05-07 16:39:56,Serbia
4,why is serbia so racist,2016-05-07 16:39:56,Serbia
5,why is serbia so good at sports,2016-05-07 16:39:56,Serbia
6,why is serbia so good at tennis,2016-05-07 16:39:56,Serbia
7,why is serbia so awesome,2016-05-07 16:39:56,Serbia
8,why is serbia so good at basketball,2016-05-07 16:39:56,Serbia
9,why is serbia so,2016-05-07 16:39:56,Serbia
0,why is singapore so rich,2016-05-07 16:39:56,Singapore
1,why is singapore so healthy,2016-05-07 16:39:56,Singapore
2,why is singapore so expensive,2016-05-07 16:39:56,Singapore
3,why is singapore so clean,2016-05-07 16:39:56,Singapore
4,why is singapore so strict,2016-05-07 16:39:56,Singapore
5,why is singapore so smart,2016-05-07 16:39:56,Singapore
6,why is singapore so safe,2016-05-07 16:39:56,Singapore
7,why is singapore so successful,2016-05-07 16:39:56,Singapore
8,why is singapore so expensive to live in,2016-05-07 16:39:56,Singapore
9,why is singapore so hot,2016-05-07 16:39:56,Singapore
0,why is slovenia so expensive,2016-05-07 16:39:56,Slovenia
1,why is slovenia so small,2016-05-07 16:39:56,Slovenia
2,why is slovenia so rich,2016-05-07 16:39:56,Slovenia
3,why is slovenia so,2016-05-07 16:39:56,Slovenia
4,why is slovenia so beautiful,2016-05-07 16:39:56,Slovenia
0,why is somalia so bad,2016-05-07 16:39:56,Somalia
1,why is somalia so dangerous,2016-05-07 16:39:56,Somalia
2,why is somalia so poor,2016-05-07 16:39:56,Somalia
3,why is somalia so messed up,2016-05-07 16:39:56,Somalia
4,why is somalia so corrupt,2016-05-07 16:39:56,Somalia
5,why is somalia so unstable,2016-05-07 16:39:56,Somalia
6,why is somalia so violent,2016-05-07 16:39:56,Somalia
7,why is somalia so dry,2016-05-07 16:39:56,Somalia
0,why is south africa so rich,2016-05-07 16:39:56,South Africa
1,why is south africa so poor,2016-05-07 16:39:56,South Africa
2,why is south africa so dangerous,2016-05-07 16:39:56,South Africa
3,why is south africa so violent,2016-05-07 16:39:56,South Africa
4,why is south africa so white,2016-05-07 16:39:56,South Africa
5,why is south africa so developed,2016-05-07 16:39:56,South Africa
6,why is south africa so diverse,2016-05-07 16:39:56,South Africa
7,why is south africa so important,2016-05-07 16:39:56,South Africa
8,why is south africa so successful,2016-05-07 16:39:56,South Africa
9,why is south africa so racist,2016-05-07 16:39:56,South Africa
0,why is spain so poor,2016-05-07 16:39:56,Spain
1,why is spain so good at soccer,2016-05-07 16:39:56,Spain
2,why is spain so gay friendly,2016-05-07 16:39:56,Spain
3,why is spain so dry,2016-05-07 16:39:56,Spain
4,why is spain so popular,2016-05-07 16:39:56,Spain
5,why is spain so important,2016-05-07 16:39:56,Spain
6,why is spain so warm,2016-05-07 16:39:56,Spain
7,why is spain so corrupt,2016-05-07 16:39:56,Spain
8,why is spain so racist,2016-05-07 16:39:56,Spain
9,why is spain so divided,2016-05-07 16:39:56,Spain
0,why is sri lanka so poor,2016-05-07 16:39:56,Sri Lanka
1,why is sri lanka so expensive,2016-05-07 16:39:56,Sri Lanka
2,why sri lankan names so long,2016-05-07 16:39:56,Sri Lanka
0,why is sudan so poor,2016-05-07 16:39:56,Sudan
1,why is sudan so dangerous,2016-05-07 16:39:56,Sudan
2,why is south sudan fighting,2016-05-07 16:39:56,Sudan
3,why is south sudan at war,2016-05-07 16:39:56,Sudan
4,why is south sudan a failed state,2016-05-07 16:39:56,Sudan
5,why is south sudan a country,2016-05-07 16:39:56,Sudan
6,why is south sudan in a civil war,2016-05-07 16:39:56,Sudan
7,why is south sudan,2016-05-07 16:39:56,Sudan
8,why is south sudan in poverty,2016-05-07 16:39:56,Sudan
9,why south sudan conflict,2016-05-07 16:39:56,Sudan
0,why is sweden so rich,2016-05-07 16:39:56,Sweden
1,why is sweden so happy,2016-05-07 16:39:56,Sweden
2,why is sweden so gay,2016-05-07 16:39:56,Sweden
3,why is sweden so great,2016-05-07 16:39:56,Sweden
4,why is sweden socialist,2016-05-07 16:39:56,Sweden
5,why is sweden so liberal,2016-05-07 16:39:56,Sweden
6,why is sweden so expensive,2016-05-07 16:39:56,Sweden
7,why is sweden so successful,2016-05-07 16:39:56,Sweden
8,why is sweden so green,2016-05-07 16:39:56,Sweden
9,why is sweden so bad,2016-05-07 16:39:56,Sweden
0,why is switzerland so rich,2016-05-07 16:39:56,Switzerland
1,why is switzerland so happy,2016-05-07 16:39:56,Switzerland
2,why is switzerland so safe,2016-05-07 16:39:56,Switzerland
3,why is switzerland so neutral,2016-05-07 16:39:56,Switzerland
4,why is switzerland so expensive,2016-05-07 16:39:56,Switzerland
5,why is switzerland so peaceful,2016-05-07 16:39:56,Switzerland
6,why is switzerland so great,2016-05-07 16:39:56,Switzerland
7,why is switzerland so awesome,2016-05-07 16:39:56,Switzerland
8,why is switzerland so clean,2016-05-07 16:39:56,Switzerland
9,why is switzerland so nice,2016-05-07 16:39:56,Switzerland
0,syrian arab republic soccerway,2016-05-07 16:39:57,Syrian Arab Republic
0,why is tajikistan so poor,2016-05-07 16:39:57,Tajikistan
0,why is thailand so cheap,2016-05-07 16:39:57,Thailand
1,why is thailand so poor,2016-05-07 16:39:57,Thailand
2,why is thailand so popular,2016-05-07 16:39:57,Thailand
3,why is thailand so dangerous,2016-05-07 16:39:57,Thailand
4,why is thailand so corrupt,2016-05-07 16:39:57,Thailand
5,why is thailand so dirty,2016-05-07 16:39:57,Thailand
6,why is thailand so unstable,2016-05-07 16:39:57,Thailand
7,why is thailand so hot,2016-05-07 16:39:57,Thailand
8,why is thailand so gay,2016-05-07 16:39:57,Thailand
9,why is thailand so cold,2016-05-07 16:39:57,Thailand
0,why is tunisia so poor,2016-05-07 16:39:57,Tunisia
1,why is tunisia so cheap,2016-05-07 16:39:57,Tunisia
2,why is tunisia so cheap 2015,2016-05-07 16:39:57,Tunisia
3,why is tunisia so cheap for holidays,2016-05-07 16:39:57,Tunisia
0,why is turkey so dry,2016-05-07 16:39:57,Turkey
1,why is turkey so healthy,2016-05-07 16:39:57,Turkey
2,why is turkey so powerful,2016-05-07 16:39:57,Turkey
3,why is turkey so expensive,2016-05-07 16:39:57,Turkey
4,why is turkey so important,2016-05-07 16:39:57,Turkey
5,why is turkey so high in sodium,2016-05-07 16:39:57,Turkey
6,why is turkey so secular,2016-05-07 16:39:57,Turkey
7,why is turkey so cheap,2016-05-07 16:39:57,Turkey
8,why is turkey so cheap this year 2016,2016-05-07 16:39:57,Turkey
9,why is turkey so poor,2016-05-07 16:39:57,Turkey
0,why is tajikistan so poor,2016-05-07 16:39:57,Turkeministan
1,why is turkmenistan so poor,2016-05-07 16:39:57,Turkeministan
0,why is uganda so poor,2016-05-07 16:39:57,Uganda
1,why is uganda so homophobic,2016-05-07 16:39:57,Uganda
2,why is uganda in somalia,2016-05-07 16:39:57,Uganda
3,why is uganda in south sudan,2016-05-07 16:39:57,Uganda
0,why is ukraine so poor,2016-05-07 16:39:57,Ukraine
1,why is ukraine so corrupt,2016-05-07 16:39:57,Ukraine
2,why is ukraine so big,2016-05-07 16:39:57,Ukraine
3,why is ukraine sometimes called the ukraine,2016-05-07 16:39:57,Ukraine
4,why is ukraine so important to russia,2016-05-07 16:39:57,Ukraine
5,why is ukraine so dangerous,2016-05-07 16:39:57,Ukraine
6,why is ukraine so cheap,2016-05-07 16:39:57,Ukraine
7,why is ukraine so fertile,2016-05-07 16:39:57,Ukraine
8,why is ukraine so important,2016-05-07 16:39:57,Ukraine
9,why is ukraine so racist,2016-05-07 16:39:57,Ukraine
0,why is united arab emirates so rich,2016-05-07 16:39:57,United Arab Emirates
1,united arab emirates soccerway,2016-05-07 16:39:57,United Arab Emirates
2,united arab emirates soccer,2016-05-07 16:39:57,United Arab Emirates
3,united arab emirates soccer team,2016-05-07 16:39:57,United Arab Emirates
4,united arab emirates soccer league,2016-05-07 16:39:57,United Arab Emirates
5,united arab emirates songs,2016-05-07 16:39:57,United Arab Emirates
6,united arab emirates sovereign wealth fund,2016-05-07 16:39:57,United Arab Emirates
7,united arab emirates soccer results,2016-05-07 16:39:57,United Arab Emirates
8,united arab emirates social customs,2016-05-07 16:39:57,United Arab Emirates
9,united arab emirates society,2016-05-07 16:39:57,United Arab Emirates
0,why is united kingdom so rich,2016-05-07 16:39:57,United Kingdom
1,why is the united kingdom so powerful,2016-05-07 16:39:57,United Kingdom
2,is united kingdom socialist,2016-05-07 16:39:57,United Kingdom
0,why is the united states of america so powerful,2016-05-07 16:39:57,United States of America
1,why is there no united states of south america,2016-05-07 16:39:57,United States of America
2,united states of america song,2016-05-07 16:39:57,United States of America
3,united states of america song lyrics,2016-05-07 16:39:57,United States of America
4,united states of america social security administration,2016-05-07 16:39:57,United States of America
5,united states of america soccer team,2016-05-07 16:39:57,United States of America
6,united states of america social security administration check verification,2016-05-07 16:39:57,United States of America
7,united states of america soccer,2016-05-07 16:39:57,United States of America
8,united states of america social security administration baltimore maryland,2016-05-07 16:39:57,United States of America
9,united states of america songs list,2016-05-07 16:39:57,United States of America
0,why is uruguay so white,2016-05-07 16:39:57,Uruguay
1,why is uruguay so secular,2016-05-07 16:39:57,Uruguay
2,why is uruguay so liberal,2016-05-07 16:39:57,Uruguay
3,why is uruguay so good at soccer,2016-05-07 16:39:57,Uruguay
4,why is uruguay so expensive,2016-05-07 16:39:57,Uruguay
5,why is uruguay so good at football,2016-05-07 16:39:57,Uruguay
0,why is venezuela so poor,2016-05-07 16:39:58,Venezuela
1,why is venezuela so dangerous,2016-05-07 16:39:58,Venezuela
2,why is venezuela so corrupt,2016-05-07 16:39:58,Venezuela
3,why is venezuela socialist,2016-05-07 16:39:58,Venezuela
4,why is venezuela so expensive,2016-05-07 16:39:58,Venezuela
5,why is venezuela so bad,2016-05-07 16:39:58,Venezuela
6,why is venezuela so cheap for petrol,2016-05-07 16:39:58,Venezuela
7,why is venezuela gas so cheap,2016-05-07 16:39:58,Venezuela
8,why is venezuela fuel so cheap,2016-05-07 16:39:58,Venezuela
9,why sos venezuela,2016-05-07 16:39:58,Venezuela
0,why is vietnam so important,2016-05-07 16:39:58,Vietnam
1,why is vietnam so cheap,2016-05-07 16:39:58,Vietnam
2,why is vietnam so special,2016-05-07 16:39:58,Vietnam
3,why is vietnam so poor,2016-05-07 16:39:58,Vietnam
4,why is vietnam so corrupt,2016-05-07 16:39:58,Vietnam
5,why is vietnam so hot,2016-05-07 16:39:58,Vietnam
6,why is vietnam so dirty,2016-05-07 16:39:58,Vietnam
7,why is vietnam so polluted,2016-05-07 16:39:58,Vietnam
8,why is vietnam so happy,2016-05-07 16:39:58,Vietnam
9,why is vietnam so populated,2016-05-07 16:39:58,Vietnam
0,why is western sahara so sparsely populated,2016-05-07 16:39:58,Western Sahara
0,why is yemen so poor,2016-05-07 16:39:58,Yemen
1,why is yemen so important,2016-05-07 16:39:58,Yemen
2,why is yemen so dangerous,2016-05-07 16:39:58,Yemen
3,why is yemen so unstable,2016-05-07 16:39:58,Yemen
4,why is yemeni honey so expensive,2016-05-07 16:39:58,Yemen
5,why are yemen so dark,2016-05-07 16:39:58,Yemen
6,why the future of yemen is so important,2016-05-07 16:39:58,Yemen
7,why is yemen the poorest country in southwest asia,2016-05-07 16:39:58,Yemen
0,why is zambia so poor,2016-05-07 16:39:58,Zambia
1,why is zambia life expectancy so low,2016-05-07 16:39:58,Zambia
0,why is zimbabwe so poor,2016-05-07 16:39:58,Zimbabwe
1,why is zimbabwe so expensive,2016-05-07 16:39:58,Zimbabwe
2,why is zimbabwe's economy so bad,2016-05-07 16:39:58,Zimbabwe
3,why is zimbabwe inflation so high,2016-05-07 16:39:58,Zimbabwe
4,why is the zimbabwe dollar so weak,2016-05-07 16:39:58,Zimbabwe
0,why is democratic republic of congo so poor,2016-05-07 16:39:58,Democratic Republic of Congo
1,why is the democratic republic of congo so dangerous,2016-05-07 16:39:58,Democratic Republic of Congo
2,why is the democratic republic of congo so undernourished,2016-05-07 16:39:58,Democratic Republic of Congo
3,democratic republic of congo soccer team lightning,2016-05-07 16:39:58,Democratic Republic of Congo
4,democratic republic of congo soccer team,2016-05-07 16:39:58,Democratic Republic of Congo
5,democratic republic of congo soccer jersey,2016-05-07 16:39:58,Democratic Republic of Congo
6,democratic republic of congo social issues,2016-05-07 16:39:58,Democratic Republic of Congo
7,democratic republic of congo soccer,2016-05-07 16:39:58,Democratic Republic of Congo
8,democratic republic of congo soccer lightning,2016-05-07 16:39:58,Democratic Republic of Congo
9,democratic republic of congo social classes,2016-05-07 16:39:58,Democratic Republic of Congo
0,why is algeria so hot,2016-05-07 16:39:58,Algeria
1,why is algeria so poor,2016-05-07 16:39:58,Algeria
2,why is algeria so dangerous,2016-05-07 16:39:58,Algeria
3,why is algeria so,2016-05-07 16:39:58,Algeria
4,why was algeria so important to france,2016-05-07 16:39:58,Algeria
